Institution	Code	Course	EOS	Mid
"IT CARLOW"	CW748	Early Childhood Education and Care                          	315	350
"IT CARLOW"	CW758	Applied Social Studies (Professional Social Care)           	340	360
"IT CARLOW"	CW768	Social and Community Studies                                	280	295
"IT CARLOW"	CW788	Youth and Community Work                                    	300	325
"IT CARLOW"	CW808	Media and Public Relations                                  	285	330
"IT CARLOW"	CW838	Business - Marketing                                        	280	340
"IT CARLOW"	CW858	Sports Management and Coaching (Options: GAA, Rugby and Soccer)	700#	700
"IT CARLOW"	CW908	Business - Management                                       	280	335
"IT CARLOW"	CW928	Business - Human Resource Management                        	290	320
"IT CARLOW"	CW938	Business with Law                                           	290	330
"IT CARLOW"	CW948	Accounting                                                  	335	400
"CORK IT"	CR105	Chemical and Biopharmaceutical Engineering                  	360	475
"CORK IT"	CR106	Software Development                                        	300	365
"CORK IT"	CR108	Mechanical Engineering                                      	340	440
"CORK IT"	CR109	Structural Engineering                                      	400	410
"CORK IT"	CR112	Multimedia                                                  	350	385
"CORK IT"	CR116	Software Development and Computer Networking                	305	350
"CORK IT"	CR121	Music at CIT - Cork School of Music                         	**700	1020
"CORK IT"	CR125	Popular Music: Electric Bass Guitar at CIT Cork School of Mu	**615	665
"CORK IT"	CR126	Popular Music: Drums at CIT Cork School of Music            	**755	815
"CORK IT"	CR127	Popular Music: Electric Guitar at CIT Cork School of Music  	**795	915
"CORK IT"	CR128	Popular Music: Keyboards at CIT Cork School of Music        	**720	720
"CORK IT"	CR129	Popular Music: Voice at CIT Cork School of Music            	**795	885
"CORK IT"	CR150	Business Information Systems                                	335	375
"CORK IT"	CR210	Contemporary Applied Art                                    	653#	967
"CORK IT"	CR220	Fine Art at CIT Crawford College of Art and Design          	535#	890
"CORK IT"	CR305	Physical Sciences (Level 8 -  Common Entry)                 	310	325
"CORK IT"	CR310	IT Management                                               	290	325
"CORK IT"	CR312	Web Development                                             	295	330
"CORK IT"	CR320	Biomedical Science - Joint CIT and UCC programme            	520*	540
"CORK IT"	CR325	Pharmaceutical Biotechnology                                	315	375
"CORK IT"	CR330	Herbal Science                                              	290	335
"CORK IT"	CR333	Nutrition and Health Science                                	345	385
"CORK IT"	CR340	Analytical Chemistry with Quality Assurance                 	350	355
"CORK IT"	CR360	Instrument Engineering                                      	330	415
"CORK IT"	CR365	Environmental Science and Sustainable Technology            	300	325
"CORK IT"	CR400	Accounting                                                  	330	400
"CORK IT"	CR420	Marketing                                                   	285	325
"CORK IT"	CR500	Engineering (Common Entry)                                  	345	410
"CORK IT"	CR510	Sustainable Energy                                          	305	360
"CORK IT"	CR520	Biomedical Engineering                                      	440	505
"CORK IT"	CR522	Building Energy Systems                                     	300	390
"CORK IT"	CR560	Architectural Technology                                    	285	330
"CORK IT"	CR565	Interior Architecture                                       	275	325
"CORK IT"	CR570	Quantity Surveying                                          	275	340
"CORK IT"	CR572	Construction Management                                     	245	320
"CORK IT"	CR580	Electrical Power Systems                                    	315	360
"CORK IT"	CR590	Electronic Systems Engineering                              	300	375
"CORK IT"	CR600	Visual Communications                                       	485#	780
"CORK IT"	CR660	Tourism                                                     	250	310
"CORK IT"	CR700	Theatre and Drama Studies at CIT Cork School of Music       	720#	910
"UNIVERSITY COLLEGE CORK"	CK101	Arts                                                        	330	385
"UNIVERSITY COLLEGE CORK"	CK102	Social Science                                              	380	410
"UNIVERSITY COLLEGE CORK"	CK103	Music                                                       	400#	520
"UNIVERSITY COLLEGE CORK"	CK104	Arts with Music                                             	340#	465
"UNIVERSITY COLLEGE CORK"	CK105	Film and Screen Media                                       	420	470
"UNIVERSITY COLLEGE CORK"	CK106	Applied Psychology                                          	500	530
"UNIVERSITY COLLEGE CORK"	CK107	Geography and Archaeology                                   	355	400
"UNIVERSITY COLLEGE CORK"	CK108	Arts International                                          	430	470
"UNIVERSITY COLLEGE CORK"	CK111	Early Years and Childhood Studies                           	395	420
"UNIVERSITY COLLEGE CORK"	CK112	Drama and Theatre Studies                                   	375#	435
"UNIVERSITY COLLEGE CORK"	CK114	Social Science (Youth & Community Work) - Mature App`s only 	#	   
"UNIVERSITY COLLEGE CORK"	CK115	Social Work - Mature Applicants only                        	#	   
"UNIVERSITY COLLEGE CORK"	CK116	Sports Studies and Physical Education                       	485	505
"UNIVERSITY COLLEGE CORK"	CK201	Commerce                                                    	435	460
"UNIVERSITY COLLEGE CORK"	CK202	Accounting                                                  	445	505
"UNIVERSITY COLLEGE CORK"	CK203	Business Information Systems                                	440	480
"UNIVERSITY COLLEGE CORK"	CK204	Finance                                                     	475	510
"UNIVERSITY COLLEGE CORK"	CK205	Commerce (International) with French                        	470	505
"UNIVERSITY COLLEGE CORK"	CK206	Commerce (International) with German                        	460	520
"UNIVERSITY COLLEGE CORK"	CK207	Commerce (International) with Italian                       	395	430
"UNIVERSITY COLLEGE CORK"	CK208	Commerce (International) with Hispanic Studies              	435	480
"UNIVERSITY COLLEGE CORK"	CK209	Commerce (International) with Irish                         	480	500
"UNIVERSITY COLLEGE CORK"	CK210	Government                                                  	330	390
"UNIVERSITY COLLEGE CORK"	CK211	Commerce (International) with Chinese Studies               	370	425
"UNIVERSITY COLLEGE CORK"	CK301	Law                                                         	475	495
"UNIVERSITY COLLEGE CORK"	CK302	Law and French                                              	510	530
"UNIVERSITY COLLEGE CORK"	CK304	Law and Irish                                               	495	535
"UNIVERSITY COLLEGE CORK"	CK305	Law (Clinical)                                              	510	535
"UNIVERSITY COLLEGE CORK"	CK306	Law (International)                                         	540	565
"UNIVERSITY COLLEGE CORK"	CK401	Computer Science                                            	425	465
"UNIVERSITY COLLEGE CORK"	CK402	Biological and Chemical Sciences                            	440	485
"UNIVERSITY COLLEGE CORK"	CK404	Biological, Earth and Environmental Science	400	450
"UNIVERSITY COLLEGE CORK"	CK405	Genetics                                                    	475	505
"UNIVERSITY COLLEGE CORK"	CK406	Chemical Sciences                                           	400	440
"UNIVERSITY COLLEGE CORK"	CK407	Mathematical Sciences                                       	525	560
"UNIVERSITY COLLEGE CORK"	CK408	Physics and Astrophysics                                    	500	565
"UNIVERSITY COLLEGE CORK"	CK502	Food Marketing and Entrepreneurship                         	440	470
"UNIVERSITY COLLEGE CORK"	CK504	Nutritional Sciences                                        	500	520
"UNIVERSITY COLLEGE CORK"	CK505	Food Science                                                	435	460
"UNIVERSITY COLLEGE CORK"	CK506	International Development and Food Policy                   	335	405
"UNIVERSITY COLLEGE CORK"	CK601	Process and Chemical Engineering                            	495	540
"UNIVERSITY COLLEGE CORK"	CK602	Civil and Environmental Engineering                         	390	495
"UNIVERSITY COLLEGE CORK"	CK603	Energy Engineering                                          	400	465
"UNIVERSITY COLLEGE CORK"	CK605	Electrical and Electronic Engineering                       	395	505
"UNIVERSITY COLLEGE CORK"	CK606	Architecture - Joint UCC and CIT programme                  	400	450
"UNIVERSITY COLLEGE CORK"	CK701	Medicine - (Undergraduate Entry)                            	742#	   
"UNIVERSITY COLLEGE CORK"	CK702	Dentistry                                                   	570*	585
"UNIVERSITY COLLEGE CORK"	CK703	Pharmacy                                                    	565	575
"UNIVERSITY COLLEGE CORK"	CK704	Occupational Therapy                                        	525	545
"UNIVERSITY COLLEGE CORK"	CK705	Speech and Language Therapy                                 	510*	525
"UNIVERSITY COLLEGE CORK"	CK706	Public Health                                               	385	425
"UNIVERSITY COLLEGE CORK"	CK710	General Nursing                                             	450*	470
"UNIVERSITY COLLEGE CORK"	CK711	Mature Applicants General Nursing                           	562#	570
"UNIVERSITY COLLEGE CORK"	CK712	Children`s and General Nursing (Integrated)                 	520	540
"UNIVERSITY COLLEGE CORK"	CK713	Mature Applicants Children`s and General Nursing (Integrated)	578*#	597
"UNIVERSITY COLLEGE CORK"	CK720	Psychiatric Nursing                                         	430*	455
"UNIVERSITY COLLEGE CORK"	CK721	Mature Applicants Psychiatric Nursing                       	546*#	566
"UNIVERSITY COLLEGE CORK"	CK730	Intellectual Disability Nursing                             	425	435
"UNIVERSITY COLLEGE CORK"	CK731	Mature Applicants Intellectual Disability Nursing           	511#	530
"UNIVERSITY COLLEGE CORK"	CK740	Midwifery                                                   	445*	475
"UNIVERSITY COLLEGE CORK"	CK741	Mature Applicants Midwifery                                 	570*#	597
"UNIVERSITY COLLEGE CORK"	CK791	Medicine - (Graduate Entry)                                 	54#	568
"ALL HALLOWS"	AH001	Theology and Philosophy                                     	250	280
"ALL HALLOWS"	AH002	Theology and Psychology                                     	310	345
"ALL HALLOWS"	AH003	Theology and English Literature                             	290	340
"AMERICAN COLLEGE"	AC120	International Business                                      	285	320
"AMERICAN COLLEGE"	AC121	Accounting and Finance                                      	300	300
"AMERICAN COLLEGE"	AC137	Liberal Arts                                                	200	325
"CHURCH OF IRELAND COLLEGE"	CE001	Education - Primary Teaching                                	***405*	
"MARINO INSTITUTE OF EDUCATION"	CM001	Education - Primary Teaching                                	460	470
"MARINO INSTITUTE OF EDUCATION"	CM002	Education - Primary Teaching - Gaeltacht Applicants         		   
"MARINO INSTITUTE OF EDUCATION"	CM010	Education Studies                                           	310	365
"DUBLIN BUSINESS SCHOOL"	DB512	Business                                                    	235	285
"DUBLIN BUSINESS SCHOOL"	DB514	Business (Law stream)                                       	255	340
"DUBLIN BUSINESS SCHOOL"	DB515	Business (Human Resource Management stream)                 	275	305
"DUBLIN BUSINESS SCHOOL"	DB516	Financial Services                                          	260	330
"DUBLIN BUSINESS SCHOOL"	DB517	Marketing (Event Management stream)                         	240	317
"DUBLIN BUSINESS SCHOOL"	DB518	Marketing (Digital Media stream)                            	295	375
"DUBLIN BUSINESS SCHOOL"	DB520	Business (work placement stream)                            	285	325
"DUBLIN BUSINESS SCHOOL"	DB521	Accounting and Finance                                      	275	390
"DUBLIN BUSINESS SCHOOL"	DB524	Business Information Systems                                	415	415
"DUBLIN BUSINESS SCHOOL"	DB525	Marketing (Digital Media and Cloud Computing stream)        	225	320
"DUBLIN BUSINESS SCHOOL"	DB526	Business Information Systems (Cloud Computing stream)       	245	305
"DUBLIN BUSINESS SCHOOL"	DB531	Marketing                                                   	255	280
"DUBLIN BUSINESS SCHOOL"	DB553	Film, Literature and Drama	260	325
"DUBLIN BUSINESS SCHOOL"	DB561	Arts (General)                                              	245	285
"DUBLIN BUSINESS SCHOOL"	DB562	Psychology                                                  	200	335
"DUBLIN BUSINESS SCHOOL"	DB565	Journalism                                                  	205	300
"DUBLIN BUSINESS SCHOOL"	DB566	Social Science                                              	255	305
"DUBLIN BUSINESS SCHOOL"	DB567	Film Studies                                                	225	315
"DUBLIN BUSINESS SCHOOL"	DB568	Law                                                         	250	315
"DUBLIN BUSINESS SCHOOL"	DB569	Business (Psychology stream)                                	290	360
"DUBLIN CITY UNIVERSITY"	DC110	Business Studies International                              	445	470
"DUBLIN CITY UNIVERSITY"	DC111	Business Studies                                            	440	455
"DUBLIN CITY UNIVERSITY"	DC112	Global Business (French)                                    	490	515
"DUBLIN CITY UNIVERSITY"	DC113	Global Business (German)                                    	430	445
"DUBLIN CITY UNIVERSITY"	DC114	Global Business (Spanish)                                   	445	465
"DUBLIN CITY UNIVERSITY"	DC115	Accounting and Finance                                      	460	485
"DUBLIN CITY UNIVERSITY"	DC116	Global Business (USA)                                       	545*	560
"DUBLIN CITY UNIVERSITY"	DC117	Aviation Management/ AM with Pilot Studies                  	440	465
"DUBLIN CITY UNIVERSITY"	DC118	Gnó agus Gaeilge/Business and Irish                         	340	380
"DUBLIN CITY UNIVERSITY"	DC120	Enterprise Computing                                        	370	405
"DUBLIN CITY UNIVERSITY"	DC121	Computer Applications                                       	405	440
"DUBLIN CITY UNIVERSITY"	DC122	Computational Problem-Solving and Software Development      	430#	480
"DUBLIN CITY UNIVERSITY"	DC126	Actuarial Mathematics                                       	515	550
"DUBLIN CITY UNIVERSITY"	DC127	Actuarial Financial and Mathematical Sciences (common entry)	430	485
"DUBLIN CITY UNIVERSITY"	DC131	Communication Studies                                       	410	450
"DUBLIN CITY UNIVERSITY"	DC132	Journalism                                                  	435	485
"DUBLIN CITY UNIVERSITY"	DC133	Multimedia                                                  	425	455
"DUBLIN CITY UNIVERSITY"	DC155	Applied Language and Translation Studies                    	360	430
"DUBLIN CITY UNIVERSITY"	DC156	Languages for International Comm. - English Stream - non-nat	490#	666
"DUBLIN CITY UNIVERSITY"	DC161	Analytical Science                                          	460	485
"DUBLIN CITY UNIVERSITY"	DC162	Chemical and Pharmaceutical Sciences                        	475	495
"DUBLIN CITY UNIVERSITY"	DC166	Environmental Science and Health                            	435	445
"DUBLIN CITY UNIVERSITY"	DC167	Physics with Astronomy                                      	410	460
"DUBLIN CITY UNIVERSITY"	DC168	Genetics and Cell Biology                                   	495	510
"DUBLIN CITY UNIVERSITY"	DC170	Horticulture                                                	350	370
"DUBLIN CITY UNIVERSITY"	DC171	Applied Physics                                             	405	475
"DUBLIN CITY UNIVERSITY"	DC173	Physics with Biomedical Sciences                            	420	465
"DUBLIN CITY UNIVERSITY"	DC181	Biotechnology                                               	470	480
"DUBLIN CITY UNIVERSITY"	DC191	Electronic Engineering                                      	390	440
"DUBLIN CITY UNIVERSITY"	DC192	Information and Communications Engineering                  	410	500
"DUBLIN CITY UNIVERSITY"	DC193	Mechatronic Engineering                                     	400	455
"DUBLIN CITY UNIVERSITY"	DC195	Mechanical and Manufacturing Engineering                    	390	425
"DUBLIN CITY UNIVERSITY"	DC196	Manufacturing Engineering with Business Studies             	375	410
"DUBLIN CITY UNIVERSITY"	DC197	Biomedical Engineering                                      	380	440
"DUBLIN CITY UNIVERSITY"	DC199	Digital Media Engineering                                   	385	450
"DUBLIN CITY UNIVERSITY"	DC200	Common Entry into Engineering (Undenominated Entry)         	390	440
"DUBLIN CITY UNIVERSITY"	DC201	Common Entry into Science (Undenominated Entry)             	450	470
"DUBLIN CITY UNIVERSITY"	DC202	Sport Science and Health                                    	485	500
"DUBLIN CITY UNIVERSITY"	DC203	Science Education                                           	420	475
"DUBLIN CITY UNIVERSITY"	DC204	Athletic Therapy and Training                               	510	525
"DUBLIN CITY UNIVERSITY"	DC205	Physical Education with Biology                             	490*	505
"DUBLIN CITY UNIVERSITY"	DC206	Physical Education with Mathematics                         	490	495
"DUBLIN CITY UNIVERSITY"	DC208	Psychology                                                  	500*	510
"DUBLIN CITY UNIVERSITY"	DC209	Health and Society                                          	420	445
"DUBLIN CITY UNIVERSITY"	DC215	General Nursing                                             	445	460
"DUBLIN CITY UNIVERSITY"	DC216	Psychiatric Nursing                                         	400*	410
"DUBLIN CITY UNIVERSITY"	DC217	Intellectual Disability Nursing                             	395*	410
"DUBLIN CITY UNIVERSITY"	DC218	Children`s and General Nursing (Integrated)                 	485*	500
"DUBLIN CITY UNIVERSITY"	DC225	Mature Applicants General Nursing                           	559#	566
"DUBLIN CITY UNIVERSITY"	DC226	Mature Applicants Psychiatric Nursing                       	530*#	548
"DUBLIN CITY UNIVERSITY"	DC227	Mature Applicants Intellectual Disability Nursing           	510#	522
"DUBLIN CITY UNIVERSITY"	DC228	Mature Applicants Children`s and General Nursing (Integrated	574#	578
"DUBLIN CITY UNIVERSITY"	DC230	Economics, Politics and Law	390	410
"DUBLIN CITY UNIVERSITY"	DC231	International Relations                                     	380	410
"DUBLIN CITY UNIVERSITY"	DC232	Law and Society (BCL)                                       	415	450
"DUBLIN CITY UNIVERSITY"	DC235	Education and Training                                      	315	350
"DUBLIN CITY UNIVERSITY"	DC238	Contemporary Culture and Society                            	325	360
"DUBLIN CITY UNIVERSITY"	DC239	Gaeilge agus Iriseoireacht/Irish and Journalism             	440	475
"DUBLIN CITY UNIVERSITY"	DC240	Marketing, Innovation and Technology	445	470
"DUBLIN CITY UNIVERSITY"	DC251	Arts  - Joint Honours Programme (Law and Politics)          	400	415
"DUBLIN CITY UNIVERSITY"	DC252	Arts  - Joint Honours Programme (Law and Irish)             	425	445
"DUBLIN CITY UNIVERSITY"	DC253	Arts  - Joint Honours Programme (Law and French)            	420	480
"DUBLIN CITY UNIVERSITY"	DC258	Arts  - Joint Honours Programme (Law and Media Studies)     	400	450
"DUBLIN CITY UNIVERSITY"	DC260	Arts  - Joint Honours Programme (Politics and French)       	400	
"DUBLIN CITY UNIVERSITY"	DC265	Arts  - Joint Honours Programme (Politics and Media Studies)	400	405
"DUBLIN CITY UNIVERSITY"	DC266	Arts  - Joint Honours Programme (Irish and French)          	450	470
"DUBLIN CITY UNIVERSITY"	DC271	Arts  - Joint Honours Programme (Media Studies and Irish)   	400	430
"DUBLIN CITY UNIVERSITY"	DC272	Arts  - Joint Honours Programme (Media Studies and French)  	410	440
"DUBLIN CITY UNIVERSITY"	DC277	Arts  - Joint Honours Programme (Law with International Lang)	430	470
"DUBLIN CITY UNIVERSITY"	DC278	Arts  - Joint Honours Programme (Politics with International Lang)	405	485
"DUBLIN CITY UNIVERSITY"	DC279	Arts  - Joint Honours Programme (Media Studies with Intl. Lang)	400	435
"DUBLIN CITY UNIVERSITY"	DC280	Arts  - Joint Honours Programme (Irish with International Lang)	410	445
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT001	Product Design                                              	400	435
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT021	Electrical and Electronic Engineering                       	385	439
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT023	Manufacturing and Design Engineering                        	290	410
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT025	Engineering - Common 1st Year                               	350	415
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT028	Transport Operations and Technology                         	270	345
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT081	Computer and Communications Engineering                     	375	390
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT101	Architecture                                                	520#	595
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT106	Planning and Environmental Management                       	260	310
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT110	Property Economics (Valuation Surveying)                    	300	355
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT111	Construction Economics and Management (Quantity Surveying)  	275	335
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT112	Geomatics (Surveying and Mapping)                           	270	335
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT117	Construction Management                                     	260	305
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT175	Architectural Technology                                    	300	335
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT201	Science (General Entry)                                     	405	440
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT203	Forensic and Environmental Chemistry                        	340	385
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT204	Biomedical Science                                          	495	505
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT205	Mathematical Sciences                                       	265	370
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT211	Computing                                                   	375	390
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT220	Industrial Mathematics                                      	270	310
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT221	Physics with Energy and Environment                         	310	380
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT222	Physics Technology                                          	320	365
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT223	Human Nutrition and Dietetics                               	545	560
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT224	Optometry                                                   	495	525
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT225	Public Health Nutrition                                     	385	450
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT227	Science with Nanotechnology                                 	350	395
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT228	Computer Science                                            	405	435
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT229	Clinical Measurement Science                                	450	480
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT235	Physics with Medical Physics and Bioengineering             	325	380
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT299	Chemical Sciences with Medicinal Chemistry                  	395	425
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT321	Business and Law                                            	430	450
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT341	Marketing                                                   	380	395
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT343	Retail and Services Management                              	330	355
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT354	Business Computing                                          	365	385
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT358	Logistics and Supply Chain Management                       	300	335
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT365	Business and Management                                     	415	430
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT366	Accounting and Finance                                      	400	415
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT398	Human Resource Management                                   	345	365
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT399	Economics and Finance                                       	385	400
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT401	International Hospitality Management                        	300	335
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT407	Culinary Arts                                               	370	405
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT412	Tourism Marketing                                           	290	320
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT413	Event Management                                            	365	395
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT416	Culinary Entrepreneurship                                   	350	375
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT417	Bar Studies (Management and Entrepreneurship)               	300	325
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT420	Nutraceuticals in Health and Nutrition                      	405	420
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT421	Food Innovation                                             	330	375
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT422	Pharmaceutical Healthcare                                   	365	385
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT491	Environmental Health                                        	325	365
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT501	Music                                                       	341#	493
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT504	Film and Broadcasting                                       	460	490
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT505	Film and Broadcasting with a Language                       	450	470
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT506	Commercial Modern Music                                     	900#	979
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT517	English Studies & Languages                                 	310	385
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT518	Languages and International Tourism (French)                	310	360
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT519	Languages and International Tourism (German)                	300	355
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT520	Languages and International Tourism (Spanish)               	310	355
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT529	Drama (Performance)                                         	370#	505
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT532	Law (LL.B)                                                  	385	400
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT533	Visual and Critical Studies                                 	300	330
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT544	Design - Interior and Furniture                             	580#	905
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT545	Design - Visual Communication                               	720#	835
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT546	Fine Art                                                    	715#	865
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT553	Journalism with a Language                                  	340	390
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT555	International Business and Languages - (French)             	380	415
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT556	International Business and Languages - (German)             	370	400
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT557	International Business and Languages - (Spanish)            	375	405
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT558	International Business and Languages (English - non-native speakers)	425#	425
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT559	Photography                                                 	555#	695
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT564	International Business and Languages - (Italian)            	310	355
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT565	Chinese and International Business                          	350	395
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT571	Social Care                                                 	395	410
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT572	Early Childhood Education                                   	420	440
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT582	Journalism                                                  	405	425
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT596	Print and Digital Media Technology Management               	235	305
"DUBLIN INSTITUTE OF TECHNOLOGY	"	DT597	Creative and Cultural Industries                            	365	400
"DUN LAOGHAIRE IADT	"	DL041	Animation                                                   	755#	950
"DUN LAOGHAIRE IADT	"	DL042	Photography                                                 	665#	845
"DUN LAOGHAIRE IADT	"	DL043	Visual Communications                                       	660#	745
"DUN LAOGHAIRE IADT	"	DL044	Visual Arts Practice (Fine Art)                             	525#	760
"DUN LAOGHAIRE IADT	"	DL045	Film and Television Production                              	815#	950
"DUN LAOGHAIRE IADT	"	DL046	Modelmaking, Design and Digital Effects	555#	820
"DUN LAOGHAIRE IADT	"	DL047	Design for Stage and Screen (Production Design)             	745#	983
"DUN LAOGHAIRE IADT	"	DL048	Design for Stage and Screen (Costume Design)                	685#	825
"DUN LAOGHAIRE IADT	"	DL049	Design for Stage and Screen (Makeup Design)                 	785#	945
