Institution	Code	Course	EOS	Mid
"ARLOW COLLEGE"	PC410	Humanities                                                  	250	310
"ARLOW COLLEGE"	PC411	English and History                                         	265	310
"IT CARLOW"	CW018	Business - Options: Business Digital Marketing (Wexford)   	305	340
"IT CARLOW"	CW028	Early Childhood Education and Care (Wexford)                	265	290
"IT CARLOW"	CW038	Art (Portfolio) (Wexford)                                   	#700	700
"IT CARLOW"	CW068	Applied Social Studies (Professional Social Care) (Wexford) 	285	335
"IT CARLOW"	CW088	Visual Communications and Design (Wexford)                  	235	320
"IT CARLOW"	CW098	Culture and Heritage Studies (Wexford)                      	260	345
"IT CARLOW"	CW108	Biosciences with Bioforensics or Biopharmaceuticals         	305	360
"IT CARLOW"	CW168	Environmental Science                                       	300	330
"IT CARLOW"	CW178	Sport Science                                               	420	435
"IT CARLOW"	CW188	Sports Rehabilitation and Athletic Therapy                  	445	470
"IT CARLOW"	CW198	Strength and Conditioning                                   	400	410
"IT CARLOW"	CW208	Computer Games Development                                  	325	360
"IT CARLOW"	CW238	Software Development                                        	335	360
"IT CARLOW"	CW248	Computer Systems Management                                 	325	350
"IT CARLOW"	CW438	Quantity Surveying                                          	255	285
"IT CARLOW"	CW448	Facilities and Energy Management                            	245	285
"IT CARLOW"	CW468	Architectural Technology                                    	275	335
"IT CARLOW"	
"IT CARLOW"	CW478	Civil Engineering                                           		
"IT CARLOW"	CW548	Mechanical Engineering                                      	310	345
"IT CARLOW"	CW558	Electronic Systems                                          	340	385
"IT CARLOW"	CW568	Aero Engineering                                            	380	410
"IT CARLOW"	CW578	TV and Media Production                                     	340	365
"IT CARLOW"	CW708	Law - LLB                                                   	290	330
"IT CARLOW"	CW728	Product Design Innovation                                   	310	360
"IT CARLOW"	CW748	Early Childhood Education and Care                          	290	320
"IT CARLOW"	CW758	Applied Social Studies (Professional Social Care)           	315	350
"IT CARLOW"	CW788	Youth and Community Work                                    	280	320
"IT CARLOW"	CW808	Media and Public Relations                                  	285	330
"IT CARLOW"	CW838	Business - Marketing                                        	280	335
"IT CARLOW"	CW858	Sport Management and Coaching  (Options: GAA Rugby Soccer   	#700	700
"IT CARLOW"	CW908	Business - Management                                       	280	340
"IT CARLOW"	CW928	Business - Human Resource Management                        	290	320
"IT CARLOW"	CW938	Business with Law                                           	285	365
"IT CARLOW"	CW948	Accounting                                                  	345	390
"CORK IT"	CR105	Chemical and Biopharmaceutical Engineering                  	410	485
"CORK IT"	CR106	Software Development                                        	320	380
"CORK IT"	CR108	Mechanical Engineering                                      	395	460
"CORK IT"	CR109	Structural Engineering                                      	495	505
"CORK IT"	CR112	Multimedia                                                  	355	380
"CORK IT"	CR116	Software Development and Computer Networking                	315	365
"CORK IT"	CR121	Music at CIT Cork School of Music                           	#855	
"CORK IT"	CR125	Popular Music: Electric Bass Guitar at CIT Cork School of Mu	#675	865
"CORK IT"	CR126	Popular Music: Drums  at CIT Cork School of Music           	#770	900
"CORK IT"	CR127	Popular Music: Electric Guitar at CIT Cork School of Music  	#855	965
"CORK IT"	CR128	Popular Music: Keyboards  at CIT Cork School of Music       	#850	895
"CORK IT"	CR129	Popular Music: Voice at CIT Cork School of Music            	#860	940
"CORK IT"	CR150	Business Information Systems                                	365	395
"CORK IT"	CR210	Contemporary Applied Art at CIT Crawford College of Art and 	#625	965
"CORK IT"	CR220	Fine Art at CIT Crawford College of Art and Design          	#400	860
"CORK IT"	CR305	Physical Sciences (Common Entry)                            	310	340
"CORK IT"	CR310	IT  Management                                              	310	345
"CORK IT"	CR312	Web Development                                             	300	335
"CORK IT"	CR320	Biomedical Science - Joint CIT and UCC  programme           	520*	540
"CORK IT"	CR325	Pharmaceutical Biotechnology                                	340	380
"CORK IT"	CR330	Herbal Science                                              	325	365
"CORK IT"	CR333	Nutrition and Health Science                                	365	405
"CORK IT"	CR340	Analytical Chemistry with Quality Assurance                 	340	380
"CORK IT"	CR360	Instrument Engineering                                      	340	405
"CORK IT"	CR365	Environmental Science and Sustainable Technology            	275	365
"CORK IT"	CR400	Accounting                                                  	310	385
"CORK IT"	CR420	Marketing                                                   	280	330
"CORK IT"	CR500	Engineering (Common Entry)                                  	350	420
"CORK IT"	CR510	Sustainable Energy                                          	300	365
"CORK IT"	CR520	Biomedical Engineering                                      	410	490
"CORK IT"	CR560	Architectural Technology                                    	285	340
"CORK IT"	CR565	Interior Architecture                                       	280	325
"CORK IT"	CR570	Quantity Surveying                                          	280	350
"CORK IT"	CR572	Construction Management                                     	240	310
"CORK IT"	CR580	Electrical Engineering                                      	300	380
"CORK IT"	CR590	Electronic Engineering                                      	305	345
"CORK IT"	CR600	Visual Communications                                       	#450	805
"CORK IT"	CR660	Tourism                                                     	280	320
"CORK IT"	CR700	Theatre and Drama Studies at CIT Cork School of Music       	#585	925
"UNIVERSITY COLLEGE CORK"	CK101	Arts                                                        	345	400
"UNIVERSITY COLLEGE CORK"	CK102	Social Science                                              	405	435
"UNIVERSITY COLLEGE CORK"	CK103	Music                                                       	#390	435
"UNIVERSITY COLLEGE CORK"	CK104	Arts with Music                                             	#390	445
"UNIVERSITY COLLEGE CORK"	CK105	Film and Screen Media                                       	450	480
"UNIVERSITY COLLEGE CORK"	CK106	Applied Psychology                                          	505*	525
"UNIVERSITY COLLEGE CORK"	CK107	Geography and Archaeology                                   	340	365
"UNIVERSITY COLLEGE CORK"	CK108	Arts International                                          	455	490
"UNIVERSITY COLLEGE CORK"	CK109	English                                                     	415	455
"UNIVERSITY COLLEGE CORK"	CK110	World Languages                                             	460	495
"UNIVERSITY COLLEGE CORK"	CK111	Early Years and Childhood Studies                           	380	415
"UNIVERSITY COLLEGE CORK"	CK112	Drama and Theatre Studies                                   	#365	450
"UNIVERSITY COLLEGE CORK"	CK113	Criminology                                                 	435	465
"UNIVERSITY COLLEGE CORK"	CK114	Social Science (Youth & Community Work) - Mature Applicants 	#	
"UNIVERSITY COLLEGE CORK"	CK115	Social Work  - Mature Applicants only                       	#	
"UNIVERSITY COLLEGE CORK"	CK116	Sports Studies and Physical Education                       	480	495
"UNIVERSITY COLLEGE CORK"	CK117	Economics (through Transformational Learning)               	345	405
"UNIVERSITY COLLEGE CORK"	CK201	Commerce                                                    	435	465
"UNIVERSITY COLLEGE CORK"	CK202	Accounting                                                  	435	495
"UNIVERSITY COLLEGE CORK"	CK203	Business Information Systems                                	435	475
"UNIVERSITY COLLEGE CORK"	CK204	Finance                                                     	480	525
"UNIVERSITY COLLEGE CORK"	CK205	Commerce (International) with French                        	475	505
"UNIVERSITY COLLEGE CORK"	CK206	Commerce (International) with German                        	465	495
"UNIVERSITY COLLEGE CORK"	CK207	Commerce (International) with Italian                       	380	410
"UNIVERSITY COLLEGE CORK"	CK208	Commerce (International) with Hispanic Studies              	445	475
"UNIVERSITY COLLEGE CORK"	CK209	Commerce (International) with Irish                         	480	535
"UNIVERSITY COLLEGE CORK"	CK210	Government                                                  	325	365
"UNIVERSITY COLLEGE CORK"	CK211	Commerce (International) with Chinese Studies               	405	430
"UNIVERSITY COLLEGE CORK"	CK301	Law                                                         	480	500
"UNIVERSITY COLLEGE CORK"	CK302	Law and French                                              	510	530
"UNIVERSITY COLLEGE CORK"	CK304	Law and Irish                                               	485	530
"UNIVERSITY COLLEGE CORK"	CK305	Law (Clinical)                                              	525	530
"UNIVERSITY COLLEGE CORK"	CK306	Law (International)                                         	545	565
"UNIVERSITY COLLEGE CORK"	CK401	Computer Science                                            	430	470
"UNIVERSITY COLLEGE CORK"	CK402	Biological and Chemical Sciences                            	445	485
"UNIVERSITY COLLEGE CORK"	CK404	Biological Earth and Environmental Sciences                	420	455
"UNIVERSITY COLLEGE CORK"	CK405	Genetics                                                    	470	505
"UNIVERSITY COLLEGE CORK"	CK406	Chemical Sciences                                           	435	460
"UNIVERSITY COLLEGE CORK"	CK407	Mathematical Sciences                                       	550	580
"UNIVERSITY COLLEGE CORK"	CK408	Physics and Astrophysics                                    	510	550
"UNIVERSITY COLLEGE CORK"	CK502	Food Marketing and Entrepreneurship                         	440	470
"UNIVERSITY COLLEGE CORK"	CK504	Nutritional Sciences                                        	490*	520
"UNIVERSITY COLLEGE CORK"	CK505	Food Science                                                	445	470
"UNIVERSITY COLLEGE CORK"	CK506	International Development and Food Policy                   	360	400
"UNIVERSITY COLLEGE CORK"	CK601	Process and Chemical Engineering                            	505	560
"UNIVERSITY COLLEGE CORK"	CK602	Civil and Environmental Engineering                         	405	485
"UNIVERSITY COLLEGE CORK"	CK603	Energy Engineering                                          	425	465
"UNIVERSITY COLLEGE CORK"	CK605	Electrical and Electronic Engineering                       	390	475
"UNIVERSITY COLLEGE CORK"	CK606	Architecture - Joint UCC and CIT programme                  	420	455
"UNIVERSITY COLLEGE CORK"	CK701	Medicine (Undergraduate Entry)                              	#722*	730
"UNIVERSITY COLLEGE CORK"	CK702	Dentistry                                                   	575	585
"UNIVERSITY COLLEGE CORK"	CK703	Pharmacy                                                    	565	575
"UNIVERSITY COLLEGE CORK"	CK704	Occupational Therapy                                        	520	540
"UNIVERSITY COLLEGE CORK"	CK705	Speech and Language Therapy                                 	510	530
"UNIVERSITY COLLEGE CORK"	CK706	Public Health                                               	390	415
"UNIVERSITY COLLEGE CORK"	CK710	General Nursing                                             	440	465
"UNIVERSITY COLLEGE CORK"	CK711	Mature Applicants General Nursing                           	#174*	179
"UNIVERSITY COLLEGE CORK"	CK712	Childrens and General Nursing (Integrated)                 	525*	535
"UNIVERSITY COLLEGE CORK"	CK713	Mature Applicants Childrens and General Nursing (Integrated	#183	188
"UNIVERSITY COLLEGE CORK"	CK720	Psychiatric Nursing                                         	420*	450
"UNIVERSITY COLLEGE CORK"	CK721	Mature Applicants Psychiatric Nursing                       	#163	170
"UNIVERSITY COLLEGE CORK"	CK730	Intellectual Disability Nursing                             	425	430
"UNIVERSITY COLLEGE CORK"	CK731	Mature Applicants Intellectual Disability Nursing           	#145	151
"UNIVERSITY COLLEGE CORK"	CK740	Midwifery                                                   	445*	465
"UNIVERSITY COLLEGE CORK"	CK741	Mature Applicants Midwifery                                 	#179	182
"UNIVERSITY COLLEGE CORK"	CK791	Medicine (Graduate Entry)                                   	#55*	56
"AMERICAN COLLEGE"	AC120	International Business                                      	220	330
"AMERICAN COLLEGE"	AC121	Accounting and Finance                                      	200	325
"AMERICAN COLLEGE"	AC137	Liberal Arts                                                	275	305
"CHURCH OF IRELAND COLLEGE"	CE001	Education - Primary Teaching                                	#390	
"MARINO INSTITUTE OF EDUCATION"	CM001	Education - Primary Teaching                                	460*	470
"MARINO INSTITUTE OF EDUCATION"	CM002	Education - Primary Teaching - Gaeltacht Applicants         	420	460
"MARINO INSTITUTE OF EDUCATION"	CM010	Education Studies                                           	310	365
"DUBLIN BUSINESS SCHOOL"	DB500	Computing		
"DUBLIN BUSINESS SCHOOL"	DB512	Business Studies                                            	220	345
"DUBLIN BUSINESS SCHOOL"	DB514	Business Studies (Law)                                      	240	360
"DUBLIN BUSINESS SCHOOL"	DB515	Business Studies (Human Resource Management)                	210	315
"DUBLIN BUSINESS SCHOOL"	DB516	Financial Services                                          	325	325
"DUBLIN BUSINESS SCHOOL"	DB517	Marketing (Event Management)                                	205	305
"DUBLIN BUSINESS SCHOOL"	DB518	Marketing (Digital Media)                                   	265	310
"DUBLIN BUSINESS SCHOOL"	DB520	Business Studies (with work placement)                      	220	340
"DUBLIN BUSINESS SCHOOL"	DB521	Accounting and Finance                                      	265	350
"DUBLIN BUSINESS SCHOOL"	DB524	Business Information Systems                                	295	315
"DUBLIN BUSINESS SCHOOL"	DB525	Marketing (Digital Media and Cloud Computing)               	335	345
"DUBLIN BUSINESS SCHOOL"	DB526	Business Information Systems (Cloud Computing)              	240	260
"DUBLIN BUSINESS SCHOOL"	DB531	Marketing                                                   	200	350
"DUBLIN BUSINESS SCHOOL"	DB553	Film Literature and Drama                                  	220	330
"DUBLIN BUSINESS SCHOOL"	DB561	Arts (General)                                              	220	300
"DUBLIN BUSINESS SCHOOL"	DB562	Psychology                                                  	225	320
"DUBLIN BUSINESS SCHOOL"	DB565	Journalism                                                  	230	310
"DUBLIN BUSINESS SCHOOL"	DB566	Social Science                                              	205	325
"DUBLIN BUSINESS SCHOOL"	DB567	Film Studies                                                	205	300
"DUBLIN BUSINESS SCHOOL"	DB568	Law                                                         	225	340
"DUBLIN BUSINESS SCHOOL"	DB569	Business (Psychology)                                       	260	300
"DUBLIN CITY UNIVERSITY"	DC110	Business Studies International                              	465	480
"DUBLIN CITY UNIVERSITY"	DC111	Business Studies                                            	455	470
"DUBLIN CITY UNIVERSITY"	DC112	Global Business (France)                                    	490	510
"DUBLIN CITY UNIVERSITY"	DC113	Global Business (Germany)                                   	475	495
"DUBLIN CITY UNIVERSITY"	DC114	Global Business (Spain)                                     	490	505
"DUBLIN CITY UNIVERSITY"	DC115	Accounting and Finance                                      	475	500
"DUBLIN CITY UNIVERSITY"	DC116	Global Business (USA)                                       	585*	590
"DUBLIN CITY UNIVERSITY"	DC117	Aviation Management / Aviation Management with Pilot Studies	430	450
"DUBLIN CITY UNIVERSITY"	DC118	Gno agus Gaeilge / Business and Irish                       	340	380
"DUBLIN CITY UNIVERSITY"	DC120	Enterprise Computing                                        	370	395
"DUBLIN CITY UNIVERSITY"	DC121	Computer Applications                                       	400	430
"DUBLIN CITY UNIVERSITY"	DC122	Computational Problem-Solving and Software Development      	#380	495
"DUBLIN CITY UNIVERSITY"	DC126	Actuarial Mathematics                                       	535	550
"DUBLIN CITY UNIVERSITY"	DC127	Actuarial Financial and Mathematical Sciences (common entry	480	500
"DUBLIN CITY UNIVERSITY"	DC131	Communication Studies                                       	415	455
"DUBLIN CITY UNIVERSITY"	DC132	Journalism                                                  	440	480
"DUBLIN CITY UNIVERSITY"	DC133	Multimedia                                                  	415	450
"DUBLIN CITY UNIVERSITY"	DC155	Applied Language and Translation Studies                    	375	430
"DUBLIN CITY UNIVERSITY"	DC161	Analytical Science                                          	440	455
"DUBLIN CITY UNIVERSITY"	DC162	Chemical and Pharmaceutical Sciences                        	480	500
"DUBLIN CITY UNIVERSITY"	DC166	Environmental Science and Health                            	420	445
"DUBLIN CITY UNIVERSITY"	DC167	Physics with Astronomy                                      	450	485
"DUBLIN CITY UNIVERSITY"	DC168	Genetics and Cell Biology                                   	490	505
"DUBLIN CITY UNIVERSITY"	DC171	Applied Physics                                             	430	480
"DUBLIN CITY UNIVERSITY"	DC173	Physics with Biomedical Sciences                            	435	470
"DUBLIN CITY UNIVERSITY"	DC181	Biotechnology                                               	470	485
"DUBLIN CITY UNIVERSITY"	DC191	Electronic Engineering                                      	400	420
"DUBLIN CITY UNIVERSITY"	DC192	Information and Communications Engineering                  	395	430
"DUBLIN CITY UNIVERSITY"	DC193	Mechatronic Engineering                                     	390	450
"DUBLIN CITY UNIVERSITY"	DC195	Mechanical and Manufacturing Engineering                    	390	460
"DUBLIN CITY UNIVERSITY"	DC196	Manufacturing Engineering with Business Studies             	355	430
"DUBLIN CITY UNIVERSITY"	DC197	Biomedical Engineering                                      	390	445
"DUBLIN CITY UNIVERSITY"	DC199	Digital Media Engineering                                   	400	455
"DUBLIN CITY UNIVERSITY"	DC200	Common Entry into Engineering (Undenominated Entry)         	375	445
"DUBLIN CITY UNIVERSITY"	DC201	Common Entry into Science (Undenominated Entry)             	460	480
"DUBLIN CITY UNIVERSITY"	
"DUBLIN CITY UNIVERSITY"	DC202	Sport Science and Health                                    	490	505
"DUBLIN CITY UNIVERSITY"	DC203	Science Education                                           	440	460
"DUBLIN CITY UNIVERSITY"	DC204	Athletic Therapy and Training                               	510	525
"DUBLIN CITY UNIVERSITY"	DC205	Physical Education with Biology                             	490	510
"DUBLIN CITY UNIVERSITY"	DC206	Physical Education with Mathematics                         	500	530
"DUBLIN CITY UNIVERSITY"	DC208	Psychology                                                  	510	535
"DUBLIN CITY UNIVERSITY"	DC209	Health and Society                                          	415	450
"DUBLIN CITY UNIVERSITY"	DC215	General Nursing                                             	435*	455
"DUBLIN CITY UNIVERSITY"	DC216	Psychiatric Nursing                                         	395*	405
"DUBLIN CITY UNIVERSITY"	DC217	Intellectual Disability Nursing                             	395*	415
"DUBLIN CITY UNIVERSITY"	DC218	Childrens and General Nursing (Integrated)                 	475*	485
"DUBLIN CITY UNIVERSITY"	DC225	Mature Applicants General Nursing                           	#174	178
"DUBLIN CITY UNIVERSITY"	DC226	Mature Applicants Psychiatric Nursing                       	#156*	161
"DUBLIN CITY UNIVERSITY"	DC227	Mature Applicants Intellectual Disability Nursing           	#143*	153
"DUBLIN CITY UNIVERSITY"	DC228	Mature Applicants Childrens and General Nursing (Integrated	#177	180
"DUBLIN CITY UNIVERSITY"	DC230	Economics Politics and Law                                 	380	415
"DUBLIN CITY UNIVERSITY"	DC231	International Relations                                     	370	410
"DUBLIN CITY UNIVERSITY"	DC232	Law and Society (BCL)                                       	415	445
"DUBLIN CITY UNIVERSITY"	DC235	Education and Training                                      	315	350
"DUBLIN CITY UNIVERSITY"	DC238	Contemporary Culture and Society                            	325	360
"DUBLIN CITY UNIVERSITY"	DC239	Gaeilge agus Iriseoireacht/Irish and Journalism             	425	470
"DUBLIN CITY UNIVERSITY"	DC240	Marketing Innovation and Technology                        	450	465
"DUBLIN CITY UNIVERSITY"	DC242	Education and Training (Flexible Learning mode)             	385	515
"DUBLIN CITY UNIVERSITY"	DC251	Law and Politics                                            	390	450
"DUBLIN CITY UNIVERSITY"	DC252	Law and Irish                                               	395	435
"DUBLIN CITY UNIVERSITY"	DC253	Law and French                                              	400	430
"DUBLIN CITY UNIVERSITY"	DC258	Law and Media                                               	395	405
"DUBLIN CITY UNIVERSITY"	DC260	Politics and French                                         	405	430
"DUBLIN CITY UNIVERSITY"	DC265	Politics and Media                                          	395	450
"DUBLIN CITY UNIVERSITY"	DC266	Irish and French                                            	405	455
"DUBLIN CITY UNIVERSITY"	DC271	Media and Irish                                             	395	410
"DUBLIN CITY UNIVERSITY"	DC272	Media and French                                            	390	440
"DUBLIN CITY UNIVERSITY"	DC277	Law and International Language                              	395	445
"DUBLIN CITY UNIVERSITY"	DC278	Politics and International Language                         	390	425
"DUBLIN CITY UNIVERSITY"	DC279	Media and International Language                            	390	430
"DUBLIN CITY UNIVERSITY"	DC280	Irish and International Language                            	410	420
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT001	Product Design                                              	405	440
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT021	Electrical/Electronic Engineering                           	382	425
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT023	Manufacturing and Design Engineering                        	370	410
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT025	Engineering (Common first year)                             	355	425
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT028	Transport Operations and Technology                         	275	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT081	Computer and Communications Engineering                     	450	450
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT101	Architecture                                                	#585	635
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT106	Planning and Environmental Management                       	280	310
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT110	Property Economics (Valuation Surveying)                    	320	350
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT111	Quantity Surveying and Construction Economics               	320	365
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT112	Geomatics (Surveying and Mapping)                           	315	355
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT117	Construction Management                                     	300	340
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT175	Architectural Technology                                    	300	355
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT201	Science (General Entry)                                     	435	450
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT203	Forensic and Environmental Chemistry                        	345	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT204	Biomedical Science                                          	495	505
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT205	Mathematical Sciences                                       	300	415
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT211	Computing                                                   	370	395
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT220	Industrial Mathematics                                      	280	400
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT221	Physics with Energy and Environment                         	330	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT222	Physics Technology                                          	315	355
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT223	Human Nutrition and Dietetics                               	550	560
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT224	Optometry                                                   	500	515
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT225	Public Health Nutrition                                     	380	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT227	Science with Nanotechnology                                 	350	400
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT228	Computer Science                                            	425	445
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT229	Clinical Measurement Science                                	460	480
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT235	Physics with Medical Physics and Bioengineering             	310	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT282	Computer Science (International)                            	375	410
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT299	Chemical Sciences with Medicinal Chemistry                  	405	445
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT321	Business and Law                                            	450	470
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT341	Marketing                                                   	400	420
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT343	Retail and Services Management                              	330	360
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT354	Business Computing                                          	365	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT358	Logistics and Supply Chain Management                       	300	350
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT365	Business and Management                                     	430	445
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT366	Accounting and Finance                                      	425	440
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT398	Human Resource Management                                   	370	385
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT399	Economics and Finance                                       	410	425
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT401	International Hospitality Management                        	300	345
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT407	Culinary Arts                                               	385	410
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT412	Tourism Marketing                                           	290	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT413	Event Management                                            	380	400
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT416	Culinary Entrepreneurship                                   	325	365
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT417	Bar Studies (Management and Entrepreneurship)               	300	325
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT420	Nutraceuticals in Health and Nutrition                      	415	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT421	Food Innovation                                             	365	400
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT422	Pharmaceutical Healthcare                                   	395	420
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT491	Environmental Health                                        	315	360
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT501	Music                                                       	#318	517
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT504	Film and Broadcasting                                       	455	480
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT505	Film and Broadcasting with a Language                       	450	490
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT506	Commercial Modern Music                                     	#850	920
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT514	Languages and International Tourism (Chinese)               	325	330
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT517	English Studies and Languages                               	320	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT518	Languages and International Tourism (French)                	315	375
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT519	Languages and International Tourism (German)                	300	345
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT520	Languages and International Tourism (Spanish)               	300	370
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT529	Drama (Performance)                                         	#450	520
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT532	Law (LL.B.)                                                 	415	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT533	Visual and Critical Studies                                 	315	340
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT544	Design - Interior and Furniture                             	#600	680
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT545	Design - Visual Communication                               	#610	825
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT546	Fine Art                                                    	#675	770
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT553	Journalism with a Language                                  	360	390
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT555	International Business and Languages - (French)             	410	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT556	International Business and Languages - (German)             	405	430
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT557	International Business and Languages - (Spanish)            	390	420
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT558	International Business and Languages - (English)            		0
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT559	Photography                                                 	#605	745
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT564	International Business and Languages - (Italian)            	340	385
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT565	Chinese and International Business                          	360	395
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT571	Social Care                                                 	400	415
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT572	Early Childhood Education                                   	420	435
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT582	Journalism                                                  	395	410
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT596	Print and Digital Media Technology Management               	285	340
"DUBLIN INSTITUTE OF TECHNOLOGY"	DT597	Creative and Cultural Industries                            	350	385
"DUN LAOGHAIRE IADT"	DL821	English Media and Cultural Studies  	300	345
"DUN LAOGHAIRE IADT"	DL822	Business Studies and Arts Management                        	230	325
"DUN LAOGHAIRE IADT"	DL823	Business Studies in Entrepreneurship and Management         	285	320
"DUN LAOGHAIRE IADT"	DL824	Computing in Multimedia Systems/Web Engineering             	290	335
"DUN LAOGHAIRE IADT"	DL825	Applied Psychology                                          	350	395
"DUN LAOGHAIRE IADT"	DL826	Visual Communication Design                                 	#585	795
"DUN LAOGHAIRE IADT"	DL827	Visual Arts Practice (Fine Art)                             	#505	845
"DUN LAOGHAIRE IADT"	DL828	Modelmaking Design and Digital Effects                     	#699	850
"DUN LAOGHAIRE IADT"	DL829	Design for Stage and Screen (Costume Design)                	#665	865
"DUN LAOGHAIRE IADT"	DL830	Design for Stage and Screen (Makeup Design)                 	#840	950
"DUN LAOGHAIRE IADT"	DL831	Design for Stage and Screen (Production Design)             	#555	695
"DUN LAOGHAIRE IADT"	DL832	Animation                                                   	#955	105
"DUN LAOGHAIRE IADT"	DL833	Photography                                                 	#799	895
"DUN LAOGHAIRE IADT"	DL834	Film and Television Production                              	#930	990
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC200	Business Studies (Cork)                                     		
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC201	Accounting and Finance (Cork)                               	#	
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC203	Law (Cork)                                                  	#	
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC204	Business and Law (Cork)                                     	#	
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC230	Computing Science (Cork)                                    	275	295
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC300	Business Studies (Limerick)                                 	280	375
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC301	Accounting and Finance (Limerick)                           	270	370
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC330	Computing Science (Limerick)                                	240	320
"GRIFFITH COLLEGE DUBLIN, CORK and LIMERICK"	GC400	Business Studies (Dublin)                                   	230	335
